Centerline_X,Centerline_Y,Centerline_Z,CrossCenter_X,CrossCenter_Y,CrossCenter_Z,MaximumInscribedSphereRadius,Curvature,Torsion,EdgeArray_0,EdgeArray_1,EdgePCoordArray,FrenetTangent_X,FrenetTangent_Y,FrenetTangent_Z,FrenetNormal_X,FrenetNormal_Y,FrenetNormal_Z,FrenetBinormal_X,FrenetBinormal_Y,FrenetBinormal_Z,CenterlineSectionArea,CenterlineSectionMinSize,CenterlineSectionMaxSize,CenterlineSectionShape,CenterlineSectionClosed
360.1024169921875,296.3974609375,-586.3463745117188,360.38331124315346,296.4763376601039,-586.2510442325906,6.5862540679529324,0.0495147689315218,0.3528647002175744,241824,237416,0.9840000000000008,-0.3966435676292858,0.49841112213073846,0.7708827625486837,-0.8346721369083905,0.1537279406258804,-0.5288573948993308,-0.3820946271895133,-0.853202246602354,0.35503467755362006,154.64014335366036,13.410739787231329,14.605154560930158,0.9182196416535039,1
360.029296875,296.4886474609375,-586.2059326171875,360.3308674261898,296.55715653412824,-586.0927577362773,6.585140699139653,0.03810508538732677,0.47039987770635405,237416,237416,0.0,-0.4033895659044076,0.4992998057913906,0.7667962976280814,-0.8653892563611809,0.06408497729271467,-0.49698546322808546,-0.29728486859256065,-0.8640560280572505,0.40623747646399155,153.94799028830653,13.346563919404652,14.578760128880102,0.9154800409237474,1
359.9503173828125,296.5857238769531,-586.0572509765625,360.2748907766753,296.64365647797877,-585.9207895288495,6.522659129280958,0.033673858043956534,0.277525142603851,237416,242355,0.7640000000000006,-0.4094332930281937,0.49956972694111695,0.7634097631574194,-0.8774504438352552,0.013569131983519252,-0.4794753354141668,-0.24989017022164595,-0.8661674010150646,0.4327920242395938,153.14593607144042,13.276998707970275,14.57083086477444,0.9112039547496187,1
359.86572265625,296.688232421875,-585.9009399414062,360.21573519192884,296.73449340707896,-585.739279479928,6.503250655250203,0.03455294349374494,0.28970216833615964,242355,242867,0.06400000000000003,-0.41558112183640356,0.4994979403087982,0.7601277121645182,-0.8855845919870371,-0.03160767693661046,-0.4634014298573366,-0.20744218859323071,-0.8657382759159602,0.45548323350669156,152.2613268680322,13.186783641270944,14.54787652164666,0.9064404431567408,1
359.77606201171875,296.795166015625,-585.738525390625,360.0363165438347,296.7494086274149,-585.5628296839753,6.3870505655252385,0.036234884959036005,0.06937930218831038,242919,242919,0.0,-0.42230039925068386,0.4989993584366256,0.7567443511996301,-0.8949381117407326,-0.09685861749184226,-0.4355504383782677,-0.14404217766558924,-0.8611724847540155,0.48747697643678484,151.31854379896376,13.08922172725936,14.525157663842041,0.9011414560988068,1
359.68206787109375,296.9052429199219,-585.5718383789062,359.9756450712586,296.8435232661511,-585.3626460043834,6.244972159577845,0.04818280705991616,0.15006620807288096,242919,242925,0.9920000000000008,-0.4305714742900312,0.4982101890957388,0.7525920628128477,-0.8865409443924818,-0.07707125281169955,-0.4561854621814704,-0.16927303223902984,-0.8636241251095429,0.4748684144954063,150.39070793323353,13.01876048390275,14.508412484387883,0.8973249483988611,1
359.5843200683594,297.01702880859375,-585.4033813476562,359.9156825259008,296.9405096834903,-585.1564976983361,6.243826365981495,0.059436019762654925,0.05667593158082333,242925,242925,0.0,-0.44128957150318004,0.4968313066256867,0.7472764995897788,-0.8911209553216293,-0.1445583469615269,-0.43012361863819787,-0.10567382395468986,-0.8557228155660943,0.5065288795818355,149.55338859724472,12.899689041147633,14.5052376323679,0.8893124930516447,1
359.4830017089844,297.1293640136719,-585.2347412109375,359.8544646685303,297.03953643433096,-584.9475457004758,6.215237333642065,0.07835099549479373,0.09825353535475125,242925,242926,0.8760000000000007,-0.4550852028909463,0.4947075509327448,0.7403795628998898,-0.881281814017715,-0.1312349905061924,-0.45400412062941153,-0.12743556172180476,-0.8590936016040192,0.4956998701751725,148.89304460644973,12.8058248201405,14.498980728102987,0.8832224182020818,1
359.37786865234375,297.241455078125,-585.0675048828125,359.7844552112016,297.137760386467,-584.7356101182377,6.189380820539413,0.09863296646842887,0.11110470798083134,242926,207323,0.8320000000000006,-0.4727608587942476,0.49148871334537575,0.7313932013945936,-0.8772504759724704,-0.18410155837717693,-0.44332631165899583,-0.08323925034621377,-0.8512023618724293,0.5181947185610813,148.4327638528469,12.70470704940007,14.524509632353931,0.8747081568316649,1
359.26806640625,297.3528137207031,-584.9022216796875,359.7104868226926,297.23825108833023,-584.5213480799628,6.127423673836622,0.11879279609897195,0.0064920874873672365,242656,242656,0.0,-0.49436536648588597,0.4866733062577873,0.7202443872710079,-0.8659660687102955,-0.20373452857436677,-0.4567220267394782,-0.07553576809506697,-0.849494752686969,0.5221618646507937,148.1359216280467,12.613458264624434,14.573716687385062,0.8654935823984133,1
359.1523132324219,297.4635009765625,-584.7388916015625,359.6283429003198,297.33975268875304,-584.3042658930855,6.025007734707568,0.14214833574848185,0.0498555685056306,242656,237792,0.9840000000000008,-0.520073366440195,0.48040450507141474,0.7062118697860096,-0.8504904770556007,-0.21511376011891636,-0.4799916860167873,-0.07867427760900957,-0.8502573620466867,0.5204543940905006,148.14879497815775,12.513868746927757,14.657798117153497,0.8537345545974756,1
359.02880859375,297.5738220214844,-584.5773315429688,359.53992488840936,297.4380112561315,-584.0776250622459,6.023342434884332,0.15249409308171075,0.044740922371515376,237792,237792,0.0,-0.5489372551134827,0.47238233890279246,0.6895816237699511,-0.8338313706675108,-0.251980673498371,-0.4911527109505227,-0.05825062436760254,-0.8446068115259519,0.5322087923782826,148.4482452265552,12.405606210162311,14.797164208751784,0.8383772752095983,1
358.8956298828125,297.68438720703125,-584.4164428710938,359.4391905249149,297.5337485758164,-583.8444673015624,5.956800029007859,0.15356733293024158,-0.05844767961096234,237792,242298,0.9960000000000008,-0.5788677862281932,0.46294161086908125,0.6712653357601679,-0.813239467063423,-0.26758077809751174,-0.5167611599212253,-0.05961254295591372,-0.8450358525640614,0.5313762815591782,148.9115213750245,12.338162739451935,14.937702091220526,0.8259746153796679,1
358.7510070800781,297.7959899902344,-584.2551879882812,359.33018039729404,297.6360644215116,-583.6044144746552,5.956532790430042,0.14442225622120924,-0.14307157598284312,242298,242298,0.0,-0.6080601033164467,0.4533269585286773,0.6517342859064046,-0.789631312571914,-0.26042323546195073,-0.5555736932554364,-0.08212978120480133,-0.8524519969491937,0.5163141407482301,149.312191724233,12.286311308990532,15.104950714651089,0.8133963189349165,1
358.5935363769531,297.90960693359375,-584.0926513671875,359.20296791059195,297.7514442831805,-583.368867651324,5.920836887867969,0.12783449796487115,-0.2108872490542952,234608,242298,0.4920000000000004,-0.6348538275239836,0.44475135827933665,0.6317886094152326,-0.7635196393136938,-0.23591417083060995,-0.601150783400964,-0.1183147415178473,-0.8640258869443617,0.4893474109766741,149.44932983883768,12.206977898694877,15.263459912498767,0.799751692517564,1
358.4223327636719,298.0262451171875,-583.9281005859375,359.07520924083076,297.8764214781765,-583.1212583184708,5.863360668424133,0.1033541603026709,-0.3959094486461102,242600,234608,0.8680000000000007,-0.6577012416474298,0.43822337976662584,0.6126902530327577,-0.7336773638026189,-0.18832265490505182,-0.6528798537963569,-0.1707237610266032,-0.8789168601610896,0.44537461798524497,149.27623630362604,12.121335512049782,15.416905100639664,0.7862366300449534,1
358.23724365234375,298.1470031738281,-583.7607421875,358.94487319013933,298.01969736717564,-582.8639987075969,5.687787607426021,0.08158890501361206,-0.6796487951161939,242861,242861,0.0,-0.6757670437180503,0.4349937887014926,0.595079243811854,-0.6794062463917137,-0.05442975839057587,-0.7317407695116254,-0.2859126702132817,-0.8987868519246734,0.33231933410327846,148.60203631886864,12.084548853027346,15.595936504534992,0.7748524014260636,1
358.0386962890625,298.273193359375,-583.5902709960938,358.81449287462067,298.17518310971695,-582.5960370001726,5.537697342227796,0.06139946771583633,-0.9754915049881524,245521,245521,0.0,-0.6888280743821935,0.4358080354417766,0.5792989212723415,-0.5770941776145326,0.15396326828842727,-0.8020334295909068,-0.43872336854369354,-0.8867731774598987,0.14544805819037077,147.36660522576634,11.975117736311573,15.728917624170673,0.7613440430198054,1
357.8274841308594,298.40625,-583.4161376953125,358.71910589362324,298.43410789801254,-582.3416196907663,5.342154889600819,0.044784435046000916,-1.4102028651685432,245424,243627,0.08400000000000005,-0.6966102314584478,0.4404206870855006,0.5663601361453183,-0.3707195304203167,0.4548921357001775,-0.8097161074370889,-0.6142484962882268,-0.7740172887379627,-0.1536099656349983,145.3090508725937,11.833586936973138,15.832513690712123,0.7474231299048307,1
357.6047058105469,298.5475769042969,-583.2374267578125,358.91533080664,298.9577413404169,-581.9213612192764,5.254034730757946,0.03930554038744741,-1.379548490742859,243773,243773,0.0,-0.6994825060020837,0.4483934233416288,0.5564778177978165,-0.05297326908499164,0.7439983041913963,-0.6660783408299474,-0.7126837002201566,-0.49538859621947434,-0.49666093280648177,142.50878331923016,11.793913418012506,15.878330635843604,0.7427678443342797,1
357.3714599609375,298.6985778808594,-583.0533447265625,358.8735001705769,299.1049911257212,-581.483004402832,4.957080826520994,0.03916326569658964,-0.9934521107160749,243773,213430,0.9520000000000007,-0.6981512944075671,0.45901791310946355,0.5494427409309105,0.24410446029778263,0.8740597587740259,-0.4200387488727916,-0.6730510995309099,-0.15912917248740013,-0.722274271924252,138.84702841199024,11.315485566674692,15.821633813963388,0.7151907129014835,1
357.1287536621094,298.8605041503906,-582.8628540039062,358.76239803777776,299.1749527447811,-581.0566037217864,4.902091190346747,0.040429323745469814,-0.5617454521588008,213430,245198,0.7640000000000006,-0.6934288755159752,0.4711925000727301,0.5451000114436436,0.4255296570499564,0.8783168685357706,-0.2179082132836313,-0.5814472508934897,0.08085237362457727,-0.8095566614559324,134.18213143045355,11.11421513126525,15.708940840432536,0.7075088794439197,1
